dep_city,arr_city,number
汕尾,广州,979
汕尾,东莞,703
汕尾,汕头,576
汕尾,梅州,206
汕尾,潮州,133
汕尾,佛山,133
汕尾,河源,113
河源,惠州,4583
河源,深圳,2875
河源,广州,2073
河源,东莞,1487
河源,梅州,1391
河源,赣州,1085
河源,韶关,748
河源,佛山,343
河源,揭阳,287
河源,汕头,165
阳江,江门,2568
阳江,茂名,2324
阳江,广州,1651
阳江,佛山,1078
阳江,湛江,913
阳江,云浮,692
阳江,中山,600
阳江,东莞,547
阳江,深圳,478
阳江,珠海,420
清远,广州,15442
清远,佛山,5252
清远,东莞,2047
清远,韶关,1893
清远,肇庆,1460
清远,深圳,1357
清远,永州,1122
清远,惠州,711
清远,郴州,660
清远,邵阳,524
东莞,深圳,94967
东莞,广州,33990
东莞,惠州,25107
东莞,佛山,6860
东莞,中山,3969
东莞,清远,2060
东莞,江门,1868
东莞,肇庆,1329
东莞,珠海,1288
东莞,茂名,1227
中山,珠海,25300
中山,佛山,19360
中山,广州,11096
中山,江门,8694
中山,东莞,4558
中山,深圳,3726
中山,澳门,1304
中山,肇庆,891
中山,惠州,720
中山,阳江,599
潮州,汕头,11250
潮州,揭阳,2739
潮州,漳州,1395
潮州,梅州,769
潮州,广州,356
潮州,汕尾,250
潮州,惠州,246
潮州,深圳,241
潮州,赣州,193
潮州,厦门,158
揭阳,汕头,14246
揭阳,潮州,2861
揭阳,汕尾,2428
揭阳,梅州,1502
揭阳,深圳,1427
揭阳,广州,1275
揭阳,惠州,1043
揭阳,东莞,652
揭阳,赣州,388
揭阳,河源,269
云浮,肇庆,3045
云浮,佛山,2465
云浮,广州,1630
云浮,江门,1337
云浮,梧州,926
云浮,茂名,827
云浮,阳江,589
云浮,东莞,553
云浮,玉林,511
云浮,中山,442
南宁,河池,5916
南宁,崇左,5770
南宁,钦州,5322
南宁,百色,4383
南宁,玉林,3286
南宁,贵港,2354
南宁,来宾,2162
南宁,防城港,1902
南宁,柳州,1295
南宁,北海,1207
柳州,来宾,4640
柳州,桂林,1417
柳州,河池,1402
柳州,黔东南,1322
柳州,南宁,1277
柳州,贵港,649
柳州,玉林,321
柳州,贺州,262
柳州,梧州,253
柳州,怀化,173
桂林,贺州,2118
桂林,柳州,1681
桂林,梧州,1110
桂林,永州,915
桂林,南宁,723
桂林,来宾,691
桂林,黔东南,673
桂林,邵阳,573
桂林,黔南,450
桂林,广州,325
梧州,贺州,1766
梧州,玉林,1749
梧州,贵港,1441
梧州,肇庆,1165
梧州,云浮,867
梧州,南宁,709
梧州,佛山,687
梧州,桂林,654
梧州,钦州,524
梧州,广州,480
北海,钦州,2823
北海,玉林,1554
北海,湛江,1277
北海,南宁,1248
北海,防城港,574
北海,崇左,230
北海,茂名,163
北海,梧州,139
北海,桂林,122
北海,贵港,114
防城港,南宁,1864
防城港,钦州,1788
防城港,崇左,638
防城港,北海,440
防城港,湛江,152
防城港,玉林,133
防城港,百色,82
防城港,河池,68
防城港,茂名,46
防城港,柳州,41
钦州,南宁,4534
钦州,北海,2351
钦州,防城港,1521
钦州,玉林,1502
钦州,贵港,286
钦州,湛江,227
钦州,崇左,193
钦州,梧州,142
钦州,百色,109
钦州,东莞,106
贵港,玉林,2707
贵港,南宁,1922
贵港,梧州,1369
贵港,来宾,1292
贵港,柳州,478
贵港,佛山,395
贵港,钦州,390
贵港,广州,204
贵港,中山,181
贵港,河池,166
玉林,贵港,2873
玉林,茂名,2494
玉林,南宁,2305
玉林,钦州,1802
玉林,梧州,1657
玉林,湛江,1430
玉林,北海,1349
玉林,云浮,396
玉林,佛山,384
玉林,广州,311
百色,南宁,3413
百色,文山,3260
百色,黔西南,2259
百色,河池,1731
百色,崇左,1088
百色,曲靖,431
百色,红河,264
百色,玉林,159
百色,钦州,136
百色,昆明,106
贺州,梧州,2056
贺州,桂林,1962
贺州,永州,999
贺州,肇庆,840
贺州,佛山,470
贺州,广州,401
贺州,黔东南,379
贺州,柳州,289
贺州,清远,275
贺州,玉林,270
河池,南宁,4690
河池,百色,1539
河池,柳州,1266
河池,黔南,1007
河池,来宾,559
河池,贵港,148
河池,桂林,140
河池,崇左,104
河池,钦州,95
河池,黔东南,93
来宾,柳州,4479
来宾,南宁,1974
来宾,贵港,1361
来宾,桂林,613
来宾,河池,584
来宾,梧州,241
来宾,玉林,132
来宾,贺州,119
来宾,百色,80
来宾,文山,62
崇左,南宁,5667
崇左,百色,1141
崇左,防城港,645
崇左,钦州,271
崇左,文山,239
崇左,河池,171
崇左,玉林,170
崇左,北海,158
崇左,梧州,77
崇左,贵港,64
海口,澄迈县,5657
海口,文昌,5049
海口,定安县,3238
海口,儋州,2555
海口,琼海,2208
海口,临高县,1802
海口,三亚,1730
海口,屯昌县,1201
海口,湛江,1119
海口,万宁,968
三亚,陵水,2901
三亚,海口,1764
三亚,保亭,1587
三亚,乐东,1444
三亚,万宁,687
三亚,琼海,544
三亚,五指山,384
三亚,儋州,294
三亚,东方,262
三亚,澄迈县,173
儋州,海口,2112
儋州,临高县,946
儋州,澄迈县,559
儋州,白沙,554
儋州,昌江,435
儋州,琼中,364
儋州,三亚,264
儋州,东方,140
儋州,琼海,113
儋州,乐东,103
五指山,保亭,729
五指山,海口,336
五指山,三亚,334
五指山,乐东,217
五指山,琼中,139
五指山,陵水,87
五指山,琼海,50
五指山,屯昌县,41
五指山,白沙,35
五指山,万宁,35
文昌,海口,5589
文昌,琼海,633
文昌,定安县,222
文昌,三亚,144
文昌,澄迈县,100
文昌,湛江,84
文昌,万宁,77
文昌,儋州,74
文昌,陵水,59
文昌,临高县,42
琼海,海口,2337
琼海,定安县,792
琼海,文昌,645
琼海,万宁,595
琼海,三亚,572
琼海,陵水,185
琼海,澄迈县,175
琼海,屯昌县,165
琼海,琼中,86
琼海,儋州,80
万宁,海口,1087
万宁,琼海,768
万宁,三亚,624
万宁,陵水,481
万宁,琼中,157
万宁,文昌,90
万宁,定安县,87
万宁,澄迈县,79
万宁,保亭,78
万宁,儋州,56
东方,昌江,440
东方,乐东,307
东方,海口,273
东方,三亚,265
东方,儋州,166
东方,澄迈县,49
东方,临高县,41
东方,湛江,33
东方,白沙,25
东方,陵水,18
定安县,海口,3595
定安县,琼海,762
定安县,屯昌县,532
定安县,澄迈县,355
定安县,文昌,221
定安县,三亚,126
定安县,儋州,111
定安县,万宁,72
定安县,陵水,60
定安县,琼中,52
屯昌县,海口,1177
屯昌县,琼中,557
屯昌县,定安县,518
屯昌县,澄迈县,273
屯昌县,琼海,203
屯昌县,儋州,86
屯昌县,三亚,58
屯昌县,文昌,33
屯昌县,五指山,32
屯昌县,乐东,31
澄迈县,海口,5915
澄迈县,临高县,695
澄迈县,儋州,513
澄迈县,定安县,387
澄迈县,屯昌县,329
澄迈县,三亚,166
澄迈县,琼海,150
澄迈县,湛江,118
澄迈县,文昌,98
澄迈县,琼中,69
临高县,海口,1822
临高县,儋州,1148
临高县,澄迈县,732
临高县,三亚,89
临高县,昌江,76
临高县,湛江,46
临高县,文昌,38
临高县,东方,34
临高县,琼海,28
临高县,屯昌县,18
琼中,海口,616
琼中,屯昌县,603
琼中,儋州,369
琼中,五指山,173
琼中,万宁,115
琼中,三亚,80
琼中,琼海,78
琼中,澄迈县,77
琼中,陵水,63
琼中,乐东,59
保亭,三亚,1349
保亭,五指山,868
保亭,陵水,456
保亭,海口,240
保亭,万宁,68
保亭,琼海,67
保亭,乐东,59
保亭,琼中,45
保亭,澄迈县,29
保亭,屯昌县,29
白沙,儋州,526
白沙,海口,214
白沙,昌江,180
白沙,琼中,53
白沙,东方,47
白沙,三亚,46
白沙,五指山,31
白沙,澄迈县,24
白沙,乐东,23
白沙,临高县,18
昌江,海口,580
昌江,儋州,468
昌江,东方,442
昌江,白沙,222
昌江,三亚,127
昌江,临高县,78
昌江,澄迈县,70
昌江,乐东,45
昌江,琼中,15
昌江,湛江,14
乐东,三亚,1570
乐东,海口,472
乐东,东方,346
乐东,五指山,255
乐东,儋州,99
乐东,琼中,69
乐东,保亭,69
乐东,陵水,64
乐东,昌江,59
乐东,屯昌县,52
陵水,三亚,2583
陵水,海口,561
陵水,保亭,433
陵水,万宁,428
陵水,琼海,253
陵水,五指山,103
陵水,湛江,60
陵水,文昌,59
陵水,定安县,54
陵水,乐东,49
重庆,广安,7625
重庆,泸州,4658
重庆,成都,4504
重庆,遵义,4169
重庆,达州,3856
重庆,恩施州,3309
重庆,铜仁,2978
重庆,资阳,2330
重庆,南充,2201
重庆,遂宁,2157
成都,德阳,16110
成都,眉山,15618
成都,资阳,11655
成都,雅安,5839
成都,绵阳,5694
成都,重庆,5253
成都,乐山,5051
成都,南充,3806
成都,内江,3761
成都,遂宁,3704
绵阳,成都,7092
绵阳,德阳,5150
绵阳,遂宁,2257
绵阳,南充,1628
绵阳,广元,1390
绵阳,重庆,515
绵阳,坝州,331
绵阳,巴中,328
绵阳,资阳,274
绵阳,广安,213
自贡,内江,3846
自贡,成都,2271
自贡,宜宾,2069
自贡,泸州,1931
自贡,乐山,1139
自贡,重庆,669
自贡,眉山,370
自贡,资阳,137
自贡,遵义,76
自贡,昭通,73
攀枝花,凉山,1341
攀枝花,丽江,564
攀枝花,楚雄,377
攀枝花,昆明,132
攀枝花,成都,95
攀枝花,雅安,65
攀枝花,大理,35
攀枝花,昭通,19
攀枝花,眉山,16
攀枝花,泸州,15
泸州,遵义,7156
泸州,重庆,4500
泸州,宜宾,3851
泸州,自贡,1906
泸州,成都,1540
泸州,毕节,1462
泸州,内江,854
泸州,昭通,776
泸州,眉山,213
泸州,乐山,190
德阳,成都,17920
德阳,绵阳,4991
德阳,遂宁,599
德阳,资阳,479
德阳,重庆,331
德阳,南充,307
德阳,眉山,291
德阳,巴中,219
德阳,泸州,199
德阳,内江,147
广元,南充,1794
广元,绵阳,1354
广元,巴中,877
广元,成都,848
广元,汉中,429
广元,陇南,247
广元,重庆,205
广元,德阳,152
广元,遂宁,90
广元,广安,75
遂宁,成都,3468
遂宁,重庆,2052
遂宁,绵阳,1971
遂宁,南充,1347
遂宁,资阳,1091
遂宁,德阳,607
遂宁,广安,546
遂宁,巴中,191
遂宁,内江,161
遂宁,泸州,155
内江,自贡,3835
内江,成都,3083
内江,资阳,2069
内江,重庆,1609
内江,眉山,1235
内江,泸州,772
内江,宜宾,298
内江,乐山,180
内江,南充,106
内江,遂宁,102
乐山,成都,5896
乐山,眉山,4027
乐山,自贡,1159
乐山,宜宾,990
乐山,雅安,464
乐山,重庆,383
乐山,凉山,273
乐山,内江,236
乐山,资阳,208
乐山,泸州,194
资阳,成都,11948
资阳,重庆,2364
资阳,内江,2115
资阳,遂宁,976
资阳,眉山,919
资阳,德阳,438
资阳,泸州,207
资阳,南充,178
资阳,乐山,162
资阳,绵阳,160
南充,成都,3439
南充,广安,3207
南充,重庆,1979
南充,广元,1733
南充,巴中,1724
南充,绵阳,1465
南充,遂宁,1340
南充,达州,866
南充,德阳,304
南充,资阳,179
达州,重庆,3619
达州,巴中,1719
达州,广安,1535
达州,南充,818
达州,成都,807
达州,遂宁,110
达州,绵阳,73
达州,安康,73
达州,德阳,49
达州,汉中,46
雅安,成都,6464
雅安,甘孜,880
雅安,眉山,869
雅安,凉山,861
雅安,乐山,408
雅安,德阳,115
雅安,重庆,107
雅安,资阳,91
雅安,绵阳,84
雅安,自贡,61
甘孜,成都,2713
甘孜,雅安,1709
甘孜,昌都,580
甘孜,坝州,507
甘孜,迪庆,352
甘孜,凉山,332
甘孜,眉山,247
甘孜,遂宁,136
甘孜,玉树州,114
甘孜,乐山,113
凉山,昭通,7055
凉山,攀枝花,1395
凉山,昆明,1143
凉山,丽江,995
凉山,成都,985
凉山,雅安,979
凉山,甘孜,313
凉山,乐山,280
凉山,宜宾,263
凉山,楚雄,182
广安,重庆,7202
广安,南充,2813
广安,达州,1398
广安,成都,972
广安,遂宁,457
广安,绵阳,120
广安,资阳,106
广安,巴中,103
广安,眉山,63
广安,内江,57
巴中,南充,1644
巴中,达州,1643
巴中,成都,1221
巴中,广元,868
巴中,重庆,466
巴中,汉中,418
巴中,绵阳,206
巴中,广安,97
巴中,西安,87
巴中,遂宁,86
眉山,成都,18531
眉山,乐山,3913
眉山,内江,1204
眉山,资阳,1047
眉山,雅安,988
眉山,自贡,457
眉山,德阳,265
眉山,重庆,254
眉山,宜宾,243
眉山,泸州,240
贵阳,毕节,11353
贵阳,黔南,9321
贵阳,安顺,7177
贵阳,遵义,6453
贵阳,铜仁,2793
贵阳,黔东南,2676
贵阳,黔西南,2346
贵阳,六盘水,876
贵阳,重庆,557
贵阳,泸州,361
六盘水,毕节,3168
六盘水,黔西南,3061
六盘水,曲靖,1942
六盘水,安顺,1264
六盘水,贵阳,585
六盘水,昆明,387
六盘水,遵义,110
六盘水,重庆,104
六盘水,泸州,94
六盘水,昭通,80
遵义,泸州,7125
遵义,贵阳,4148
遵义,毕节,4061
遵义,重庆,3867
遵义,铜仁,2968
遵义,黔南,1437
遵义,黔东南,945
遵义,成都,252
遵义,昭通,249
遵义,安顺,249
铜仁,遵义,3422
铜仁,重庆,2722
铜仁,贵阳,1668
铜仁,湘西,1512
铜仁,黔东南,1504
铜仁,怀化,888
铜仁,毕节,707
铜仁,黔南,481
铜仁,昭通,306
铜仁,安顺,201
黔西南,六盘水,3231
黔西南,安顺,3082
黔西南,百色,1974
黔西南,贵阳,1396
黔西南,曲靖,1243
黔西南,黔南,451
黔西南,毕节,307
黔西南,昆明,286
黔西南,遵义,179
黔西南,黔东南,106
毕节,贵阳,8333
毕节,昭通,4332
毕节,遵义,3720
毕节,六盘水,2805
毕节,曲靖,1985
毕节,安顺,1910
毕节,泸州,1609
毕节,黔南,454
毕节,重庆,397
毕节,昆明,244
安顺,贵阳,5984
安顺,黔西南,3136
安顺,毕节,2115
安顺,黔南,1933
安顺,六盘水,1263
安顺,黔东南,330
安顺,遵义,320
安顺,昆明,121
安顺,铜仁,108
安顺,重庆,106
黔东南,黔南,4171
黔东南,贵阳,1929
黔东南,铜仁,1746
黔东南,柳州,1201
黔东南,遵义,1184
黔东南,怀化,966
黔东南,毕节,396
黔东南,安顺,384
黔东南,黔西南,322
黔东南,重庆,250
黔南,贵阳,9588
黔南,黔东南,3724
黔南,安顺,2173
黔南,遵义,2099
黔南,毕节,1239
黔南,河池,993
黔南,黔西南,950
黔南,铜仁,602
黔南,重庆,276
黔南,泸州,234
昆明,曲靖,8559
昆明,玉溪,8517
昆明,红河,5522
昆明,楚雄,5023
昆明,昭通,4646
昆明,文山,3098
昆明,大理,1970
昆明,普洱,1581
昆明,凉山,1399
昆明,丽江,837
曲靖,昆明,7305
曲靖,毕节,1936
曲靖,昭通,1906
曲靖,六盘水,1867
曲靖,红河,1335
曲靖,黔西南,1110
曲靖,文山,530
曲靖,百色,323
曲靖,玉溪,275
曲靖,重庆,116
玉溪,昆明,7780
玉溪,红河,2647
玉溪,普洱,1293
玉溪,楚雄,869
玉溪,西双版纳,429
玉溪,曲靖,353
玉溪,文山,193
玉溪,云南个旧市,117
玉溪,昭通,115
玉溪,大理,92
保山,德宏,5230
保山,临沧,2034
保山,大理,1832
保山,怒江,732
保山,昆明,320
保山,丽江,105
保山,楚雄,101
保山,普洱,30
保山,曲靖,20
保山,玉溪,17
昭通,凉山,6714
昭通,毕节,4009
昭通,宜宾,2971
昭通,昆明,1938
昭通,曲靖,1364
昭通,泸州,819
昭通,重庆,246
昭通,贵阳,153
昭通,成都,150
昭通,自贡,112
丽江,大理,5080
丽江,迪庆,2470
丽江,凉山,1167
丽江,攀枝花,593
丽江,昆明,539
丽江,楚雄,261
丽江,怒江,174
丽江,保山,112
丽江,西双版纳,109
丽江,重庆,71
普洱,西双版纳,4322
普洱,临沧,2034
普洱,昆明,1480
普洱,玉溪,1400
普洱,红河,1075
普洱,大理,380
普洱,楚雄,161
普洱,曲靖,72
普洱,文山,44
普洱,保山,40
临沧,普洱,2181
临沧,保山,1921
临沧,大理,1745
临沧,昆明,396
临沧,楚雄,152
临沧,西双版纳,141
临沧,德宏,141
临沧,丽江,40
临沧,曲靖,32
临沧,玉溪,29
德宏,保山,5504
德宏,大理,862
德宏,昆明,191
德宏,临沧,179
德宏,楚雄,64
德宏,丽江,60
德宏,怒江,40
德宏,玉溪,19
德宏,普洱,13
德宏,重庆,9
怒江,大理,1487
怒江,保山,790
怒江,丽江,147
怒江,迪庆,131
怒江,昆明,94
怒江,德宏,33
怒江,楚雄,15
怒江,临沧,7
怒江,玉溪,6
怒江,林芝,5
迪庆,丽江,2393
迪庆,大理,600
迪庆,甘孜,289
迪庆,怒江,188
迪庆,昌都,71
迪庆,昆明,54
迪庆,凉山,22
迪庆,保山,20
迪庆,楚雄,18
迪庆,成都,11
大理,丽江,4231
大理,保山,2662
大理,临沧,1741
大理,昆明,1643
大理,怒江,1410
大理,楚雄,1309
大理,德宏,549
大理,迪庆,456
大理,普洱,400
大理,曲靖,163
楚雄,昆明,4714
楚雄,大理,1135
楚雄,玉溪,845
楚雄,攀枝花,444
楚雄,丽江,298
楚雄,保山,235
楚雄,凉山,203
楚雄,临沧,192
楚雄,曲靖,160
楚雄,普洱,156
红河,昆明,4374
红河,文山,3785
红河,玉溪,2786
红河,曲靖,1346
红河,普洱,900
红河,西双版纳,132
红河,百色,126
红河,黔西南,79
红河,楚雄,71
红河,昭通,68
文山,红河,3492
文山,百色,1947
文山,昆明,1514
文山,曲靖,609
文山,玉溪,152
文山,南宁,142
文山,云南个旧市,130
文山,崇左,81
文山,黔西南,49
文山,玉林,44
西双版纳,普洱,5077
西双版纳,昆明,516
西双版纳,玉溪,421
西双版纳,红河,197
西双版纳,临沧,193
西双版纳,丽江,133
西双版纳,大理,121
西双版纳,曲靖,51
西双版纳,文山,32
西双版纳,重庆,31
拉萨,林芝,2070
拉萨,山南,1487
拉萨,日喀则,799
拉萨,那曲,544
拉萨,昌都,216
拉萨,成都,80
拉萨,迪庆,20
拉萨,绵阳,16
拉萨,海西州,15
拉萨,玉树州,14
昌都,甘孜,2381
昌都,林芝,268
昌都,迪庆,241
昌都,玉树州,142
昌都,那曲,112
昌都,拉萨,100
昌都,成都,57
昌都,雅安,20
昌都,坝州,18
昌都,重庆,12
日喀则,拉萨,503
日喀则,山南,65
日喀则,那曲,36
日喀则,阿里,28
日喀则,林芝,23
日喀则,昌都,3
日喀则,迪庆,1
日喀则,玉树州,1
日喀则,海西州,1
日喀则,果洛,1
山南,拉萨,1008
山南,林芝,126
山南,日喀则,40
山南,成都,12
山南,昌都,8
山南,那曲,7
山南,绵阳,2
山南,海东,2
山南,迪庆,1
山南,西宁,1
那曲,拉萨,302
那曲,昌都,95
那曲,海西州,41
那曲,日喀则,18
那曲,阿里,17
那曲,玉树州,13
那曲,山南,7
那曲,巴州,3
那曲,林芝,2
那曲,成都,2
阿里,日喀则,88
阿里,那曲,49
阿里,拉萨,4
阿里,喀什,3
阿里,和田,3
阿里,海西州,1
阿里,黄冈,0
阿里,甘孜,0
阿里,烟台,0
阿里,滨州,0
林芝,昌都,1371
林芝,拉萨,1328
林芝,山南,94
林芝,成都,31
林芝,重庆,25
林芝,怒江,15
林芝,日喀则,12
林芝,兰州,8
林芝,那曲,7
林芝,绵阳,3
西安,咸阳,27619
西安,渭南,10867
西安,商洛,4133
西安,宝鸡,3789
西安,汉中,2226
西安,延安,1930
西安,安康,1897
西安,铜川,1668
西安,庆阳,975
西安,榆林,927
宝鸡,西安,3699
宝鸡,咸阳,1557
宝鸡,平凉,316
宝鸡,汉中,269
宝鸡,天水,210
宝鸡,陇南,94
宝鸡,渭南,76
宝鸡,巴中,46
宝鸡,商洛,42
宝鸡,庆阳,40
咸阳,西安,30501
咸阳,宝鸡,1610
咸阳,渭南,1300
咸阳,庆阳,1022
咸阳,平凉,1015
咸阳,铜川,641
咸阳,商洛,349
咸阳,汉中,323
咸阳,延安,267
咸阳,安康,224
渭南,西安,10919
渭南,咸阳,1178
渭南,运城,900
渭南,铜川,686
渭南,延安,644
渭南,三门峡,342
渭南,临汾,246
渭南,商洛,218
渭南,汉中,161
渭南,宝鸡,115
铜川,西安,1495
铜川,渭南,644
铜川,咸阳,629
铜川,延安,484
铜川,榆林,100
铜川,汉中,26
铜川,商洛,26
铜川,十堰,18
铜川,鄂尔多斯,16
铜川,巴中,16
延安,榆林,2424
延安,西安,1593
延安,庆阳,716
延安,临汾,655
延安,渭南,646
延安,铜川,489
延安,咸阳,268
延安,运城,140
延安,鄂尔多斯,136
延安,银川,109
榆林,鄂尔多斯,4742
榆林,延安,2404
榆林,吕梁,1966
榆林,忻州,1747
榆林,吴忠,1120
榆林,西安,681
榆林,银川,610
榆林,庆阳,442
榆林,石家庄,224
榆林,太原,145
安康,西安,1298
安康,汉中,820
安康,十堰,357
安康,重庆,198
安康,商洛,156
安康,巴中,132
安康,咸阳,93
安康,达州,88
安康,广元,76
安康,绵阳,67
汉中,西安,1319
汉中,安康,810
汉中,巴中,585
汉中,广元,473
汉中,陇南,328
汉中,成都,246
汉中,咸阳,216
汉中,宝鸡,205
汉中,南充,182
汉中,绵阳,143
商洛,西安,3045
商洛,十堰,251
商洛,南阳,248
商洛,咸阳,193
商洛,渭南,184
商洛,安康,149
商洛,三门峡,91
商洛,襄阳,30
商洛,延安,28
商洛,重庆,24
兰州,白银,3492
兰州,定西,3020
兰州,临夏,1761
兰州,天水,1413
兰州,武威,1234
兰州,平凉,1160
兰州,陇南,772
兰州,甘南,645
兰州,庆阳,533
兰州,海东,318
嘉峪关,酒泉,1687
嘉峪关,张掖,168
嘉峪关,武威,35
嘉峪关,兰州,22
嘉峪关,阿拉善盟,15
嘉峪关,哈密,12
嘉峪关,金昌,8
嘉峪关,西宁,8
嘉峪关,天水,8
嘉峪关,西安,7
金昌,武威,1106
金昌,兰州,197
金昌,张掖,174
金昌,阿拉善盟,98
金昌,酒泉,29
金昌,白银,19
金昌,平凉,17
金昌,定西,12
金昌,天水,10
金昌,临夏,8
白银,兰州,2908
白银,中卫,611
白银,定西,527
白银,平凉,263
白银,武威,215
白银,固原,113
白银,银川,92
白银,庆阳,74
白银,吴忠,73
白银,天水,70
天水,陇南,2156
天水,定西,1206
天水,平凉,1023
天水,兰州,629
天水,西安,346
天水,宝鸡,160
天水,甘南,105
天水,庆阳,105
天水,白银,104
天水,临夏,49
酒泉,嘉峪关,1807
酒泉,张掖,548
酒泉,海西州,287
酒泉,哈密,280
酒泉,阿拉善盟,177
酒泉,武威,119
酒泉,兰州,99
酒泉,金昌,59
酒泉,吐鲁番,59
酒泉,昌吉,33
张掖,酒泉,415
张掖,武威,215
张掖,金昌,180
张掖,兰州,154
张掖,嘉峪关,145
张掖,海北,113
张掖,阿拉善盟,67
张掖,西宁,58
张掖,定西,30
张掖,白银,28
武威,金昌,1089
武威,兰州,776
武威,白银,238
武威,张掖,177
武威,阿拉善盟,174
武威,海东,123
武威,酒泉,58
武威,定西,54
武威,中卫,41
武威,陇南,40
定西,临夏,2802
定西,兰州,2042
定西,天水,1148
定西,陇南,652
定西,甘南,566
定西,白银,565
定西,平凉,247
定西,西安,66
定西,广元,48
定西,南充,47
陇南,天水,1778
陇南,甘南,746
陇南,定西,543
陇南,汉中,379
陇南,广元,324
陇南,兰州,234
陇南,坝州,136
陇南,南充,113
陇南,重庆,101
陇南,西安,99
平凉,固原,1221
平凉,庆阳,1214
平凉,咸阳,1192
平凉,天水,800
平凉,兰州,481
平凉,西安,403
平凉,宝鸡,329
平凉,白银,208
平凉,定西,205
平凉,银川,80
庆阳,平凉,1289
庆阳,咸阳,1171
庆阳,西安,710
庆阳,延安,592
庆阳,吴忠,588
庆阳,固原,371
庆阳,榆林,350
庆阳,银川,295
庆阳,兰州,246
庆阳,鄂尔多斯,72
临夏,定西,2884
临夏,兰州,1429
临夏,海东,1069
临夏,甘南,1019
临夏,西宁,97
临夏,天水,55
临夏,坝州,47
临夏,黄南州,42
临夏,白银,41
临夏,武威,31
甘南,临夏,1720
甘南,陇南,772
甘南,定西,605
甘南,兰州,592
甘南,坝州,371
甘南,黄南州,185
甘南,天水,67
甘南,果洛,37
甘南,海东,30
甘南,西宁,29
西宁,海东,3948
西宁,海南州,1644
西宁,海北,792
西宁,黄南州,566
西宁,海西州,389
西宁,兰州,268
西宁,果洛,154
西宁,临夏,126
西宁,玉树州,79
西宁,天水,55
海东,西宁,4485
海东,黄南州,1225
海东,临夏,1038
海东,兰州,275
海东,武威,188
海东,海南州,130
海东,海北,64
海东,海西州,62
海东,天水,30
海东,定西,25
海北,西宁,657
海北,张掖,162
海北,海南州,69
海北,海西州,66
海北,海东,52
海北,武威,9
海北,临夏,8
海北,定西,6
海北,金昌,4
海北,黄南州,3
黄南州,海东,1324
黄南州,西宁,398
黄南州,海南州,345
黄南州,甘南,180
黄南州,临夏,89
黄南州,果洛,20
黄南州,坝州,12
黄南州,兰州,10
黄南州,海北,7
黄南州,海西州,3
海南州,西宁,1456
海南州,黄南州,355
海南州,海西州,182
海南州,果洛,170
海南州,海东,149
海南州,海北,86
海南州,玉树州,64
海南州,临夏,27
海南州,兰州,21
海南州,天水,8
果洛,海南州,256
果洛,西宁,222
果洛,玉树州,210
果洛,坝州,200
果洛,甘南,53
果洛,甘孜,51
果洛,黄南州,43
果洛,海西州,43
果洛,海东,32
果洛,成都,30
玉树州,甘孜,160
玉树州,西宁,116
玉树州,果洛,115
玉树州,海西州,97
玉树州,昌都,66
玉树州,海南州,55
玉树州,海东,16
玉树州,那曲,7
玉树州,拉萨,7
玉树州,山南,2
海西州,西宁,468
海西州,巴州,277
海西州,海南州,267
海西州,酒泉,209
海西州,果洛,112
海西州,海北,69
海西州,海东,63
海西州,坝州,40
海西州,兰州,26
海西州,那曲,14
银川,吴忠,11836
银川,石嘴山,5743
银川,中卫,3028
银川,固原,2226
银川,鄂尔多斯,1229
银川,榆林,696
银川,阿拉善盟,688
银川,庆阳,433
银川,乌海,353
银川,平凉,210
石嘴山,银川,5789
石嘴山,乌海,462
石嘴山,吴忠,390
石嘴山,鄂尔多斯,388
石嘴山,阿拉善盟,212
石嘴山,中卫,148
石嘴山,固原,109
石嘴山,榆林,58
石嘴山,巴彦淖尔,54
石嘴山,庆阳,26
吴忠,银川,9821
吴忠,中卫,2610
吴忠,榆林,1097
吴忠,固原,607
吴忠,庆阳,594
吴忠,鄂尔多斯,325
吴忠,石嘴山,287
吴忠,阿拉善盟,136
吴忠,白银,104
吴忠,兰州,82
固原,中卫,1276
固原,平凉,1200
固原,银川,792
固原,吴忠,588
固原,庆阳,375
固原,白银,125
固原,咸阳,100
固原,石嘴山,86
固原,兰州,64
固原,西安,55
中卫,吴忠,2583
中卫,银川,1718
中卫,固原,1120
中卫,白银,568
中卫,阿拉善盟,416
中卫,石嘴山,109
中卫,榆林,81
中卫,兰州,77
中卫,平凉,67
中卫,咸阳,57
乌鲁木齐,昌吉,11775
乌鲁木齐,五家渠,2189
乌鲁木齐,吐鲁番,1473
乌鲁木齐,石河子,950
乌鲁木齐,塔城,868
乌鲁木齐,巴州,824
乌鲁木齐,伊犁,664
乌鲁木齐,克拉玛依,590
乌鲁木齐,哈密,390
乌鲁木齐,喀什,236
克拉玛依,塔城,1492
克拉玛依,伊犁,1364
克拉玛依,乌鲁木齐,447
克拉玛依,昌吉,238
克拉玛依,石河子,212
克拉玛依,阿勒泰,117
克拉玛依,博州,45
克拉玛依,巴州,29
克拉玛依,吐鲁番,26
克拉玛依,北屯,25
吐鲁番,乌鲁木齐,1100
吐鲁番,哈密,411
吐鲁番,巴州,213
吐鲁番,昌吉,186
吐鲁番,酒泉,145
吐鲁番,石河子,45
吐鲁番,阿拉善盟,42
吐鲁番,张掖,28
吐鲁番,阿克苏,27
吐鲁番,塔城,25
哈密,酒泉,396
