city_name,city_id_name,value
呼和浩特,北京,0.05806187568
赤峰,北京,0.05010819408
乌兰察布,北京,0.02704251744
包头,北京,0.02704251744
锡林郭勒盟,北京,0.02227030848
鄂尔多斯,北京,0.01829346768
银川,北京,0.017498099519999998
通辽,北京,0.017498099519999998
乌鲁木齐,北京,0.017498099519999998
呼伦贝尔,北京,0.012725890559999998
南宁,北京,0.012725890559999998
赤峰,天津,0.0110033316
呼和浩特,天津,0.00880266528
包头,天津,0.0055016658
鄂尔多斯,天津,0.0055016658
呼伦贝尔,天津,0.0051348880799999995
通辽,天津,0.00476811036
乌兰察布,天津,0.00440133264
乌鲁木齐,天津,0.0036677771999999997
呼和浩特,石家庄,0.00570629448
鄂尔多斯,石家庄,0.003969596160000001
桂林,石家庄,0.0032252968800000003
银川,石家庄,0.00297719712
赤峰,石家庄,0.00297719712
包头,石家庄,0.0024809976
南宁,石家庄,0.0024809976
乌兰察布,石家庄,0.00223289784
通辽,石家庄,0.00223289784
乌鲁木齐,石家庄,0.0019847980800000004
锡林郭勒盟,石家庄,0.0017366983199999999
赤峰,唐山,0.01603053504
通辽,唐山,0.0030827952000000002
鄂尔多斯,唐山,0.00246623616
乌兰察布,唐山,0.00246623616
呼和浩特,唐山,0.00200381688
延边朝鲜族自治州,唐山,0.00200381688
包头,唐山,0.00184967712
锡林郭勒盟,唐山,0.0013872578400000001
乌海,唐山,0.00092483856
赤峰,秦皇岛,0.00454676976
延边朝鲜族自治州,秦皇岛,0.0020985091199999997
通辽,秦皇岛,0.0016613197199999998
呼和浩特,秦皇岛,0.0014864439600000001
呼伦贝尔,秦皇岛,0.0013115682
包头,秦皇岛,0.00122413032
乌兰察布,秦皇岛,0.00061206516
锡林郭勒盟,秦皇岛,0.00061206516
鄂尔多斯,邯郸,0.0020105625600000004
呼和浩特,邯郸,0.00184301568
银川,邯郸,0.0015079219199999998
乌兰察布,邯郸,0.0013403750400000003
桂林,邯郸,0.0010052812800000002
南宁,邯郸,0.0008377344000000001
鄂尔多斯,邢台,0.002138643
呼和浩特,邢台,0.0012831858000000001
银川,邢台,0.0011406096
包头,邢台,0.0008554572
赤峰,邢台,0.0008554572
乌兰察布,邢台,0.0005703048
呼和浩特,保定,0.006965676
赤峰,保定,0.006965676
鄂尔多斯,保定,0.005572540799999999
乌兰察布,保定,0.00473665968
包头,保定,0.00445803264
锡林郭勒盟,保定,0.0036221515199999
巴彦淖尔,保定,0.00195038928
通辽,保定,0.0013931351999999998
南宁,保定,0.0013931351999999998
乌鲁木齐,保定,0.0013931351999999998
银川,保定,0.00111450816
锡林郭勒盟,张家口,0.0469260378
乌兰察布,张家口,0.044739193319999995
鄂尔多斯,张家口,0.014943437280000001
呼和浩特,张家口,0.01239211872
包头,张家口,0.00564934824
赤峰,张家口,0.00428257044
巴彦淖尔,张家口,0.00246020004
通辽,张家口,0.0006378296400000001
银川,张家口,0.00036447407999999995
桂林,张家口,0.00036447407999999995
乌海,张家口,0.00036447407999999995
石嘴山,张家口,0.00027335556
兴安盟,张家口,0.00027335556
赤峰,承德,0.05192038116
锡林郭勒盟,承德,0.01646255988
通辽,承德,0.00359910216
乌兰察布,承德,0.0033991520399999997
呼和浩特,承德,0.00219945132
鄂尔多斯,承德,0.001666251
兴安盟,承德,0.0011997007199999999
巴彦淖尔,承德,0.0005998503599999999
包头,承德,0.00046655028
银川,承德,0.00033325019999999996
呼伦贝尔,承德,0.00026660016
五家渠,承德,0.00026660016
南宁,承德,0.00019995012
桂林,承德,0.00019995012
阿拉善盟,承德,0.00019995012
鄂尔多斯,沧州,0.00314836308
赤峰,沧州,0.00314836308
呼和浩特,沧州,0.0023198464800000002
乌兰察布,沧州,0.00182273652
包头,沧州,0.0016570332
银川,沧州,0.0014913298800000002
锡林郭勒盟,沧州,0.0013256265599999998
赤峰,廊坊,0.007025745600000001
呼和浩特,廊坊,0.0033601392
锡林郭勒盟,廊坊,0.0024437376000000003
通辽,廊坊,0.0021382704
乌兰察布,廊坊,0.0021382704
包头,廊坊,0.0018328032
鄂尔多斯,廊坊,0.0018328032
银川,廊坊,0.001527336
乌鲁木齐,廊坊,0.0012218688000000001
呼伦贝尔,廊坊,0.0012218688000000001
呼和浩特,衡水,0.0014108094
鄂尔多斯,衡水,0.0011937617999999998
银川,衡水,0.0009767142
乌兰察布,衡水,0.0008681903999999999
包头,衡水,0.0007596666000000001
赤峰,衡水,0.0006511428
乌鲁木齐,衡水,0.0006511428
通辽,衡水,0.00043409519999999997
锡林郭勒盟,衡水,0.00043409519999999997
呼和浩特,太原,0.0059985619199999
鄂尔多斯,太原,0.0049988016
乌兰察布,太原,0.0022494607199999997
乌鲁木齐,太原,0.0022494607199999997
银川,太原,0.0022494607199999997
包头,太原,0.0022494607199999997
桂林,太原,0.0014996404799999
拉萨,太原,0.0012497004
南宁,太原,0.0012497004
乌兰察布,大同,0.04958300952
鄂尔多斯,大同,0.02391907644
呼和浩特,大同,0.02101098204
包头,大同,0.00697942656
锡林郭勒盟,大同,0.0021810708
巴彦淖尔,大同,0.0015267495600000001
赤峰,大同,0.0007270236
银川,大同,0.00058161888
乌海,大同,0.00043621416
桂林,大同,0.00043621416
阿拉善盟,大同,0.00029080944
呼伦贝尔,大同,0.00021810708
通辽,大同,0.00021810708
中卫,大同,0.00021810708
鄂尔多斯,阳泉,0.0006351534
呼和浩特,阳泉,0.0004839264
包头,阳泉,0.000302454
拉萨,阳泉,0.0002722086
昌吉回族自治州,阳泉,0.0002419632
巴彦淖尔,阳泉,0.0002419632
南宁,阳泉,0.0002117178
银川,阳泉,0.00018147240000000001
乌兰察布,阳泉,0.00018147240000000001
吴忠,阳泉,0.0001209816
桂林,阳泉,9.073620000000001e-05
阿坝藏族羌族自治州,阳泉,9.073620000000001e-05
鄂尔多斯,长治,0.00168124896
呼和浩特,长治,0.0007005204
包头,长治,0.00049036428
乌兰察布,长治,0.0003502602
桂林,长治,0.00028020816
鄂尔多斯,晋城,0.0003032316
桂林,晋城,0.0003032316
呼和浩特,晋城,0.00021659400000000002
鄂尔多斯,朔州,0.0225809856
呼和浩特,朔州,0.013863674880000001
乌兰察布,朔州,0.00887485248
包头,朔州,0.0037284883200000007
巴彦淖尔,朔州,0.00063016704
锡林郭勒盟,朔州,0.0005776531200000001
银川,朔州,0.00042011136
乌海,朔州,0.00021005568
桂林,朔州,0.00021005568
通辽,朔州,0.00015754176
哈密,朔州,0.00015754176
赤峰,朔州,0.00015754176
昌吉回族自治州,朔州,0.00010502784
吴忠,朔州,0.00010502784
乌鲁木齐,朔州,0.00010502784
呼和浩特,晋中,0.0023495184
包头,晋中,0.0021928838399999998
鄂尔多斯,晋中,0.0018796147199999
乌兰察布,晋中,0.0009398073599999
银川,晋中,0.0009398073599999
吴忠,晋中,0.0004699036799999
巴彦淖尔,晋中,0.00031326912
乌鲁木齐,晋中,0.00031326912
拉萨,晋中,0.00031326912
鄂尔多斯,运城,0.0010525788
呼和浩特,运城,0.0009022103999999999
包头,运城,0.0009022103999999999
银川,运城,0.0008270262
鄂尔多斯,忻州,0.036974160719999996
呼和浩特,忻州,0.010738004760000001
包头,忻州,0.0066420648
乌兰察布,忻州,0.00365313564
赤峰,忻州,0.00132841296
巴彦淖尔,忻州,0.0009963097199999999
锡林郭勒盟,忻州,0.00077490756
银川,忻州,0.00066420648
桂林,忻州,0.00033210324
鄂尔多斯,临汾,0.002097009
呼和浩特,临汾,0.00117432504
银川,临汾,0.00092268396
包头,临汾,0.00092268396
乌兰察布,临汾,0.00058716252
巴彦淖尔,临汾,0.00058716252
乌海,临汾,0.00050328216
中卫,临汾,0.00033552144
鄂尔多斯,吕梁,0.009685474559999999
包头,吕梁,0.00262314936
银川,吕梁,0.00211869756
呼和浩特,吕梁,0.00131157468
乌兰察布,吕梁,0.00080712288
桂林,吕梁,0.00080712288
乌海,吕梁,0.0006053421599999999
昌吉回族自治州,吕梁,0.00040356144
中卫,吕梁,0.00040356144
赤峰,吕梁,0.00030267107999999997
阿拉善盟,吕梁,0.00030267107999999997
巴彦淖尔,吕梁,0.00030267107999999997
海西蒙古族藏族自治州,吕梁,0.00030267107999999997
阿克苏地区,吕梁,0.00030267107999999997
