city_name,indicator_value,edgenum
深圳,27,2
滁州,29,2
曲靖,30,2
成都,30,2
内江,31,2
汕尾,31,1
揭阳,31,1
苏州,32,1
无锡,32,1
唐山,33,1
秦皇岛,33,1
合肥,33,1
广州,34,1
韶关,34,1
南京,34,1
惠州,35,1
河源,35,1
六盘水,35,1
毕节,35,1
遵义,35,1
重庆,35,1
资阳,35,1
清远,35,1
佛山,35,1
达州,35,1
