city_name,indicator_value,edgenum
绍兴,30,1
杭州,30,1
南通,31,1
盐城,31,1
宜春,32,1
南昌,32,1
唐山,32,1
秦皇岛,32,1
永州,32,1
郴州,32,1
淄博,31,1
潍坊,31,1
