city_name,indicator_value,edgenum
苏州,8,3
上海,8,3
南京,8,3
宁波,8,2
沈阳,7,2
哈尔滨,7,2
白城,7,2
徐州,7,2
珠海,7,2
温州,7,1
舟山,7,1
营口,7,1
三明,7,1
南平,7,1
保定,7,1
天津,7,1
大庆,7,1
松原,7,1
泰州,7,1
淄博,7,1
临沂,7,1
宿迁,7,1
佳木斯,7,1
鞍山,7,1
盘锦,7,1
贺州,7,1
梧州,7,1
南昌,7,1
吉安,7,1
广州,7,1
河源,7,1
深圳,7,1
佛山,7,1
镇江,7,1
合肥,7,1
常州,7,1
北海,7,1
南宁,7,1
焦作,7,1
洛阳,7,1
长春,7,1
湖州,7,1
连云港,7,1
乌兰察布,6,1
大同,6,1
朝阳,6,1
葫芦岛,5,1
秦皇岛,5,1
