city_name,indicator_value,edgenum
苏州,30,4
衡阳,32,3
长沙,32,2
邵阳,33,2
鄂尔多斯,34,1
包头,34,1
无锡,34,1
泰安,35,1
济宁,35,1
武汉,36,1
孝感,36,1
上海,36,1
南通,36,1
永州,36,1
嘉兴,36,1
娄底,36,1
郴州,36,1
