city_name,indicator_value,edgenum
天津,29,4
南充,30,1
广元,30,1
来宾,31,1
柳州,31,1
沧州,31,1
枣庄,32,1
济宁,32,1
唐山,32,1
北京,32,1
廊坊,32,1
绵阳,32,1
遂宁,32,1
