city_name,indicator_value,edgenum
郑州,31,2
佛山,31,2
江门,31,2
新乡,31,1
上海,31,1
嘉兴,31,1
石家庄,31,1
衡水,31,1
南京,31,1
滁州,31,1
许昌,31,1
清远,31,1
唐山,31,1
秦皇岛,31,1
滨州,31,1
东营,31,1
忻州,31,1
太原,31,1
广州,31,1
曲靖,30,1
毕节,30,1
苏州,29,1
无锡,29,1
